PROVIDER NAME,EMIRATE,PROVIDER TYPE,AREA,ADDRESS,TELEPHONE,lat,lon
NEW MEDICAL CENTRE PHARMACY,AUH,PHARMACY,ABU DHABI,ELECTRA STREET,02-6341134,,
NMC PHARMACY- BRANCH,AUH,PHARMACY,ABU DHABI,ELECTRA STREET,02-6179143,,
AL RAI PHARMACY - ABU DHABI - PF1678,AUH,PHARMACY,ABU DHABI,"ELECTRA STREET , ABU DHABI",02-6508661,,
NEW PHARMACY,AUH,PHARMACY,ABU DHABI,"ELECTRA STREET, BEHIND NEW MEDICAL CENTER BUILDING",02-6322379,,
AL BATEEN PHARMACY,AUH,PHARMACY,ABU DHABI,"ELECTRA STREET, NEAR ELDARDO CINEMA",02-6766610,,
AL DAMAN PHARMACY,AUH,PHARMACY,ABU DHABI,"ELECTRA STREET, OBAID HUMID AL MAZRAI",02-6320909,,
BURJEEL RETAIL PHARMACY L.L.C - BRANCH 3 / PF2527,AUH,PHARMACY,ABU DHABI,"EMPOST BUILDING, KHALIFA CITY",02-5567933,,
GOLDEN TULIP PHARMACY LLC,AUH,PHARMACY,ABU DHABI,"GOLDEN TULIP PHARMACY, NEXT TO PHARMALINK BUILDING, M17 SHANIYA MUSAFFAH INDUSTRIAL, 11TH STREET, ABU DHABI",02-5556608,,
"AL NEEM PHARMACY LLC, ABU DHABI",AUH,PHARMACY,ABU DHABI,"GROUND FLOOR, RAMEZ HYPERMARKET, AL RAHBA AREA, SHAHAMA-ABU DHABI",02-5666886,,
HEALTH FIRST PHARMACY BR 15 - PLANET PHARMACY/PF2799,AUH,PHARMACY,ABU DHABI,"GROUND FLOOR, ZAYED THE FIRST STREET, KHALIDIYA WEST",02-6220644,,
Al SAADA PHARMACY-PF1179,AUH,PHARMACY,ABU DHABI,"HAMAD SUHAIL AL KHAILY BLD, HAMDAN STREET,ABUDHABI",02-6278313,,
NEW AL DAMAN PHARMACY,AUH,PHARMACY,ABU DHABI,"HAMDAN STREET, BACKSIDE OF HAMDAN CENTRE,MR.SHOA BLDG",02-6216700,,
HANY PHARMACY,AUH,PHARMACY,ABU DHABI,"HAMDAN STREET, BIN HAM BLDG.",02-6778501,,
NEW LAND MARK PHARMACY,AUH,PHARMACY,ABU DHABI,"HAMDAN STREET, DALMA CENTRE BUILDING",02-6316886,,
CHARISMA PHARMACY L.L.C - ABU DHABI - ( AL BUROOJ MEDICAL CENTER LLC),AUH,PHARMACY,ABU DHABI,"HAMDAN STREET, NEAR AL SHUROOQ HOTEL AND AL MUSSAFAH ELECTRIC BAKERY, ZIANI AREA, ABU DHABI",02-6443331,,
DAWN PHARMACY,AUH,PHARMACY,ABU DHABI,"HAMDAN STREET, OPP BARODA BANK",02-6269545,,
LAND MARK PLAZA PHARMACY,AUH,PHARMACY,ABU DHABI,"HAMDAN STREET, TOURIST CLUB",02-6729400,,
HEALTH PLUS PHARMACY L L C - BRANCH 1,AUH,PHARMACY,ABU DHABI,HAZAA BIN ZAYED THE FIRST ST (11TH ST),02-4434450,,
MARIAM PHARMACY / PF1183,AUH,PHARMACY,ABU DHABI,HAZZAM BIN ZAYED STREET,02-6421043,,
LLH PHARMACY LLC,AUH,PHARMACY,ABU DHABI,"HCF BUILDING, NEAR LLH HOSPITAL MAIN BUILDING, ELECTRA STREET",02-6335522,,
"IBN SINA PHARMACY L.L.C. - BRANCH 5, DALMA MALL(Bin Sina Group) - PF1579",AUH,PHARMACY,ABU DHABI,"ICAD GROUND FLOOR, DALMA MALL BUILDING NO. 32 JA, DALMA MALL,ABU DHABI",02-5512385,,
TOP CARE PHARMACY,AUH,PHARMACY,ABU DHABI,"ICAD, MUSAFFAH",02-5500620,,
TOP CARE PHARMACY BRANCH-1-ABU DHABI-PF2702,AUH,PHARMACY,ABU DHABI,"ICAD, MUSAFFAH",02-6665131,,
AL MANARA PHARMACY - BRANCH 15 - AL MANARA GROUP - PF3171,AUH,PHARMACY,ABU DHABI,"ICAD,TASAMEEM,MUSAFFAH,ABU DHABI",02-5503356,,
GOLDEN LIFE PHARMACY L.L.C - ABU DHABI - LIFE HEALTHCARE GROUP - PF2845,AUH,PHARMACY,ABU DHABI,INSIDE YAS MALL ABU DHABI,04-5610000,,
HEALTH FIRST JOUDY PHARMACY,AUH,PHARMACY,ABU DHABI,"KHALIDIYA STREET, BEHIND ZAHRET LEBNAN",02-6668798,,
"LULU KHALIDIYAH PHARMACY -L.L.C, KHALIDIYAH MALL , DOCIB GROUP",AUH,PHARMACY,ABU DHABI,"KHALIDIYAH  MALL ABUDHABI,MUBARAK BIN MOHAMMED ST.",02-6354440,,
HEALTH FIRST PHARMACY BR 4 - PLANET PHARMACY/PF1275,AUH,PHARMACY,ABU DHABI,"KHALIDYA STREET, BEHIND CHOITRAM,",02-6666427,,
NEW AL MANARA PHARMACY,AUH,PHARMACY,ABU DHABI,"KHALIDYA STREET, BESIDE PRESTIGE CAR SHOWROOM",02-6814644,,
BIN SINA PHARMACY-KHALIFA CITY,AUH,PHARMACY,ABU DHABI,"KHALIFA CITY, KHALIFA CITY-A,C-2 BLOCK",02-5562140,,
AL NOOR HOSPITAL PHARMACY- KHALIFA ST.,AUH,PHARMACY,ABU DHABI,KHALIFA ST,02-6139101,,
AL MANARA PHARMACY,AUH,PHARMACY,ABU DHABI,"KHALIFA STREET, BESIDES NATIONAL BANK OF ABUDHABI",02-6269966,,
BURJEEL RETAIL PHARMACY L.L.C - BRANCH 8 / PF1673,AUH,PHARMACY,ABU DHABI,"MADEENAT ZAYED, MADEENAT ZAYED SHOPPING MALL",02-2222336,,
AL NOOR HOSPITAL PHARMACY- MADINAT ZAYED 2,AUH,PHARMACY,ABU DHABI,MADINAT ZAYED,02-8848883,,
AL MANARA PHARMACY-BRANCH1 - AL MANARA GROUP - PF2704,AUH,PHARMACY,ABU DHABI,"MADINAT ZAYED, AL GHARBIAH, ABU DHABI",02-8840497,,
MEDLUX PHARMACY LLC - ABU DHABI,AUH,PHARMACY,ABU DHABI,"MAFRAQ INDUSTRIAL AREA  ZONE 1  ABU DHABI , A, PLOT NO, 6",02-6229722,,
AL FURQAN PHARMACY - ABU DHABI - PF2894,AUH,PHARMACY,ABU DHABI,"MAFRAQ WORKER CITY 2, CHINA CAMP, ABU DHABI",02-6440077,,
"FUTURE PHARMACY L.L.C., ABU DHABI",AUH,PHARMACY,ABU DHABI,"MAHYOOF MOHAMMED MAHYOOF ALAMRY BUILDING, MEENA STREET, ABU DHABI",02-6740090,,
AL MANARA PHARMACY AL SHAWAMEKH - AL MANARA GROUP - PF2749,AUH,PHARMACY,ABU DHABI,"MAKANI MALL, SHAWAMEKH, ABU DHABI",02-5850131,,
AL NOOR PHARMACY- AL MAMOURA- AL NOOR MEDICAL GROUP,AUH,PHARMACY,ABU DHABI,MAMOURA AREA BEHIND AL NAHYAN CAMP,02-6728229,,
AL MANARA PHARMACY- MARINA MALL,AUH,PHARMACY,ABU DHABI,"MARINA MALL, GROUND FLOOR, MARINA MALL",02-6817977,,
AL MANARA PHARMACY SHAMS-BRANCH- MASDAR CITY - AL MANARA GROUP - PF2874,AUH,PHARMACY,ABU DHABI,"MASDAR CITY, CAMPUS BUILDING, NEAR KHALIFA CITY , ABU DHABI",02-6667960,,
BURJEEL RETAIL PHARMACY L.L.C - BRANCH 2 / PF1656,AUH,PHARMACY,ABU DHABI,MAZYAD MALL,02-5534848,,
AL ZIA PHARMACY,AUH,PHARMACY,ABU DHABI,"ME# 12 SHAHABYIA KHALIFA MUSSAFAH ABUDHABI UAE,",02-5529220,,
LAHORE PHARMACY,AUH,PHARMACY,ABU DHABI,ME# 40 SANAYIAH MUSSAFAH,02-5508988,,
AL MANARA GLOBAL PHARMACY-ABU DHABI/PF1324,AUH,PHARMACY,ABU DHABI,MINA CO-OP,02-6734777,,
EXTRA CARE PHARMACY L.L.C - ABU DHABI - PF2618,AUH,PHARMACY,ABU DHABI,"MOHD HILAL RASHID AL MAZROUI E11 C9 SHOP 10,AL NAJDA STREET, ABU DHABI",02-6344922,,
MEDICINA GULF PHARMACY,AUH,PHARMACY,ABU DHABI,MUROOR STREET,02-4483454,,
MEDICINA INTERNATIONAL PHARMACY,AUH,PHARMACY,ABU DHABI,MUROOR STREET,02-4496744,,
AL MANARA PHARMACY - BRANCH 11 - AL MANARA GROUP - PF3026,AUH,PHARMACY,ABU DHABI,"MUROOR STREET 48, MUROOR CORP, ABU DHABI",02-6269448,,
AL NOOR PHARMACY- MUSSAFAH 2,AUH,PHARMACY,ABU DHABI,"MUROOR STREET(AFTER POLICE COLLEGE), AL MAHA BUILDING",02-4066868,,
ALMANARA PHARMACY DAS ISLAND - AL MANARA GROUP - PF2741,AUH,PHARMACY,ABU DHABI,"MUROOR, DAS ISLAND, ABU DHABI",02-6410214,,
ELYAZIA PHARMACY,AUH,PHARMACY,ABU DHABI,"MURROR AREA, NEAR ALAAM SUPER MARKET",02-4493700,,
BURJEEL RETAIL PHARMACY L.L.C - BRANCH 5 / PF2505,AUH,PHARMACY,ABU DHABI,"MURUR ROAD,Y TOWER,",02-6438330,,
MODERN DAR ALSHIFA PHARMACY,AUH,PHARMACY,ABU DHABI,"OLD TOURIST CLUB AREA, BEHIND DANA HOTEL ABU DHABI",02-6446100,,
BLUE OCEAN PHARMACY-PF3065-AUH,AUH,PHARMACY,ABU DHABI,"MUSSAFAH,ME10, SHABIYA",02-5532323,,
SMART PHARMACY,AUH,PHARMACY,ABU DHABI,MUSSAFFAH ABUDHABI,02-5592460,,
AL RIDA PHARMACY,AUH,PHARMACY,ABU DHABI,NAJDA STREET,02-6766125,,
AL THURAYYA PHARMACY,AUH,PHARMACY,ABU DHABI,"NAJDA STREET, OPP SHABIYA POLICE",02-6426827,,
STAR AL AHALIA PHARMACY- PF2983 (AHALIA GROUP),AUH,PHARMACY,ABU DHABI,"NEAR GAYATHI MARKET, GAYATHI CITY ; BUILDING NO. C76",02-8744060,,
MANSOUR PHARMACY - ABU DHABI/ PF1317,AUH,PHARMACY,ABU DHABI,"NEAR IRANIAN SCHOOL , AL FALAH STREET , BUILDING 50 , AL DAFRAH , ABU DHABI",02-6422287,,
TALAT PHARMACY AL MUSAFFAH,AUH,PHARMACY,ABU DHABI,"NEAR TEXAS GIFT CENTRE ME-12 SHAHBIYA MUSAFFAH,",02-6426545,,
LIFECARE INTERNATIONAL PHARMACY LLC-BRANCH 1-PF2581,AUH,PHARMACY,ABU DHABI,"NEAR VILLAGE MALL,NEXT TO WORKERS VILLAGE ,MUSAFFAH",02-4148215,,
AL MANARA PHARMACY - BRANCH 6 - AL MANARA GROUP - PF2832,AUH,PHARMACY,ABU DHABI,"NEW YORK UNIVERSITY, SAADIAT, ABU DHABI",02-6664332,,
ASTER PHARMACIES GROUP L.L.C- BRANCH OF ABU DHABI 8-PF3004,AUH,PHARMACY,ABU DHABI,"NEXT TO CBI BANK BUILDING,ELECTRA STREET,CANON BUILDING;ABU DHABI",02-6711831,,
NEW PHARMACY COMPANY WLL BRANCH 2-NMC HEALTHCARE GROUP,AUH,PHARMACY,ABU DHABI,"NMC ROYAL HOSPITAL - MAIN ENTRANCE, NMC ROYAL HOSPITAL BUILDING, KHALIFA CITY",02 6342877,,
PLANET PHARMACY-BR1-NPCC-PLANET PHARMACY,AUH,PHARMACY,ABU DHABI,NPCC MUSSAFAH WEST 5 (MW5) SECTOR NO 15 A,02-5549055,,
BURJEEL PHARMACY BRANCH 10/PF1327,AUH,PHARMACY,ABU DHABI,"OLD DEFEENCE ROAD, BAKHEET SALEM AL MANZOORI",02-6415533,,
AL THIQA AL THAKHASYSIYA PHARMACY LLC- ABUDHABI,AUH,PHARMACY,ABU DHABI,OLD PASSPORT ROAD -AL FALAH ST -ZONE 1 -ABU DHABI,02-6316477,,
TAHA PHARMACY,AUH,PHARMACY,ABU DHABI,"OLD PASSPORT ROAD, OPP. FATIMA SUPERMAREKT",02-6343447,,
ORCHID PHARMACY-AL AFDAL GROUP-AUH-PF2742,AUH,PHARMACY,ABU DHABI,"OPP: ABU DHABI MEDIA, AUH",02-443 1090,,
NOOR ALAHLI PHARMACY-BRANCH 6-PF3058 (AHALIA GROUP),AUH,PHARMACY,ABU DHABI,"OPPOSITE HOME CENTER, HAMDAN ST ; HAMDAN STREET",02-6210524,,
BURJEEL PHARMACY AL MARINA LLC-PF2917- VSP HEATHCARE GROUP,AUH,PHARMACY,ABU DHABI,"P3 MARINA MALL , CORNICHE ROAD , NET TO MERCEDES , SHOWROOM",02-3338340,,
NEW ABU DHABI PHARMACY,AUH,PHARMACY,ABU DHABI,PASSPORT ROAD,02-6777625,,
"IBN SINA PHARMACY LLC. -BRANCH 17 ,AL FALAH (Bin Sina Group) - PF2675",AUH,PHARMACY,ABU DHABI,"PJSC, V2 / G 1 - SHOP NO. 12 B,BASIN - P ABU DHABI, AL FALAH - BLOCK, ABU DHABI",02-5669135,,
AL ANQOOD PHARMACY - ABU DHABI - PF1755,AUH,PHARMACY,ABU DHABI,"PLOT NO 198 ,MAIN INDUSTRIAL , AL DHAFRA REGION, MADINAT ZAYED, ABU DHABI",02-8845355,,
AL DHAFRA FIELDS PHARMACY,AUH,PHARMACY,ABU DHABI,"SANAYA, BADAZAYED",02-8845275,,
MADINA ZAYED AHALIA PHARMACY,AUH,PHARMACY,ABU DHABI,"SECTOR 10, SHABIA, ABU DHABI, UAE",02-5593711,,
"IBN SINA PHARMACY L.L.C. - BRANCH 4, MUROOR(Bin Sina Group) - PF1488",AUH,PHARMACY,ABU DHABI,"SHEIKH MANSOUR BIN ZAYED AL NAHYAN BUILDING,AL MUROOR STREET,ABU DHABI",02-4498140,,
HEALTH PLUS PHARMACY L L C,AUH,PHARMACY,ABU DHABI,SHEIKH SULTAN BIN ZAYED STREET (32ND ST.),02-6655422,,
MEDICINA PHARMACY,AUH,PHARMACY,ABU DHABI,SHK KHALIFA STREET,02-6264041,,
LIFE PHARMACY LLC - BRANCH OF ABU DHABI 33 - ABU DHABI - LIFE HEALTHCARE GROUP,AUH,PHARMACY,ABU DHABI,"SHOP NO. B08/09- BASEMENT FLOOR, OPPOSITE TO CARREFOUR HYPERMARKET,   MARINA MALL, ABU DHABI,",04-5610000,,
HEALTH FIRST PLANET PHARMACY,AUH,PHARMACY,ABU DHABI,"SHOP SG-02, AL BANDAR BUILDING, AL RAHA BEACH",02-5577611,,
AL MANARA PHARMACY - BRANCH 13 - AL MANARA GROUP - PF3108,AUH,PHARMACY,ABU DHABI,"SKMC, ABU DHABI",02-6814645,,
AL MANARA PHARMACY -BRANCH 2 - AL MANARA GROUP - PF2833,AUH,PHARMACY,ABU DHABI,"SOUK QARYAT AL BERI, KHOR AL MAQTAA, ABU DHABI",02-6261403,,
HEALTH FIRST PHARMACY L.L.C - BRANCH 11 - AL AIN (PLANET GROUP),AUH,PHARMACY,ABU DHABI,"SOUQ EXTRA MALL,GROUND FLOOR,SHOP NO 10, AL BATEEN 1,AL BATEEN,ALAIN",03-7804288,,
AL AHALIA NATIONAL PHARMACY LLC - BRANCH1 - PF2777 - ABU DHABI - AHALIA GROUP,AUH,PHARMACY,ABU DHABI,"SOUTH BLOCK AHALIA HOSPITAL BUILDING, TARIFF ROAD , M-24 MUSSAFAH, ABU DHABI, U A E.",02-8119119,,
HEALTH FIRST PHARMACY L.L.C - ABU DHABI (PLANET GROUP),AUH,PHARMACY,ABU DHABI,"ST REGIS BUILDING ,EAST COLLECTION BUILDING, SHOP NO :  R-G-LS-07 , GROUND  FLOOR , ST REGIS HOTEL, SADIYAT ISLAND,ABU DHABI,UAE",02-6219720,,
"AL QADI ADVANCED PHARMACY LLC, ABU DHABI",AUH,PHARMACY,ABU DHABI,"ST.30, ZONE 2 SECTOR 78, AL KHALEEJ AL ARABI",02-4439955,,
LOTUS PHARMACY LLC,AUH,PHARMACY,ABU DHABI,"STREET NO. 79, ABU DHABI",02-6911570,,
SKY COMMUNITY PHARMACY,AUH,PHARMACY,ABU DHABI,"SUN&SKY TOWER,AL REEM ISLAND",02-6760880,,
MEDICINA PHARMACY-BRANCH 7-AUH-MEDICINA GRP-PF3003,AUH,PHARMACY,ABU DHABI,"THE GATE CITY, ABU DHABI",02-6678701,,
HARLEY STREET PHARMACY-PF1763,AUH,PHARMACY,ABU DHABI,"VILLA A18-A21, MARINA VILLAGE, MARINA RING SIDE",02-6133999,,
WELLNESS PHARMACY L.L.C-PF3070 AUH (WELLNESS ONE DAY SURGERY CENTRE LLC group),AUH,PHARMACY,ABU DHABI,"VILLA NO 111, 21 DIHAN STREET, MUROOR ROAD, ABU DHABI",0-26422424,,
WESTERN TOWERS AL AHALIA PHARMACY - PF2870 - ABU DHABI - AHALIA GROUP,AUH,PHARMACY,ABU DHABI,"WESTERN TOWERS AL AHALIA PHARMACY, MZE 19, PLOTE NO: 158, SHOPE NO; 10, SANAYA MADINA ZAYED, ABU DHABI, UAE.",02-8119119,,
ALMANARA PHARMACY - YAS MALL - AL MANARA GROUP - PF2744,AUH,PHARMACY,ABU DHABI,"YAS ISLAND , YAS MALL, ABU DHABI",02-5650770,,
PHARMACY - THE SPECIALIST DIABETES TREATMENT & RESEARCH CENTRE (IMPERIAL COLLEGE LONDON DIABETES CENTRE ) L.L.C  BRANCH 2,AUH,PHARMACY,ABU DHABI,ZAYED SPORTS CITY; SAIF GHOBASH STREET ;GROUND FLOOR OF HEALTHPOINT HOSPITAL,02-4040800,,
"BETTER LIFE PHARMACY LLC-BRANCH 1, AUH",AUH,PHARMACY,AIRPORT ROAD,"AL SHERIEF TOWER, AIRPORT ROAD",02-6222230,,
NAZEK PHARMACY- AL AIN (GOLDEN EAGLE GORUP),AUH,PHARMACY,AL AIN,"ABU DHABI, AL AIN,ASHAREJ, BIDA BIN AMMAR, 18:18, VILLA, MR. AMER KANNOUSH MUHAMMAD",03-7550009,,
EMIRATES INTERNATIONAL HOSPITAL PHARMACY,AUH,PHARMACY,AL AIN,"11TH STREET, OPPOSITE TO AL AIN CONVENTIONS CENTRE, AL KHABISI, AL AIN",03-7637777,,
BURJEEL PHARMACY - BARARI MALL LLC,AUH,PHARMACY,AL AIN,"137TH STREET, BARARI OUTLET MALL, USF-01,02",02-5085673,,
MEDICINA PHARMACY-BRANCH 8-AUH-MEDICINA GRP-PF3035,AUH,PHARMACY,AL AIN,"AFCOOP, SHAB ALASHKAR, ALAIN",03-7664715,,
"AL BALSAM MEDICAL CENTER PHARMACY, AL AIN (NEW LOOK MEDICAL CENTER GRP)",AUH,PHARMACY,AL AIN,AL AIN- AL JIMI - BESIDE OF AL JAWHARA DUBAI ISLAMIC BANK.,03-7666445,,
"LULU ALFOAH PHARMACY.LLC , AL FOAH MALL , DOCIB GROUP",AUH,PHARMACY,AL AIN,"AL FOAH MALL , AL FOAH , AL AIN",03-7843221,,
MEDICINA PHARMACY-BRANCH 12-AUH-MEDICINA GRP-PF3048,AUH,PHARMACY,AL AIN,"AL JIMI AREA , AL AIN",03-7555957,,
AL MANARA PHARMACY - BRANCH 12 - AL AIN,AUH,PHARMACY,AL AIN,"ALAIN KHALIFA STREET, AL AIN",03-7519443,,
ULTRA MEDICAL CENTER PHARMACY - AL AIN - PF2784,AUH,PHARMACY,AL AIN,"BESIDE AL JIMI MALL, BUILDING#20, P O BOX 101151, AL AIN.",03-7625552,,
NOOR AL AHLI PHARMACY-ABU DHABI-PF2791,AUH,PHARMACY,AL AIN,"BUILDING NO 243-A, NEAR OLD POLICE STATION, SANAYA, AL AIN, ABU DHABI",02-8119119,,
AL NOOR PHARMACY-MIDTOWN- BRANCH 3-PF2921,AUH,PHARMACY,AL AIN,"CIVIC CENTER, AL AIN, UAE",02-4066938,,
BURJEEL ROYAL PHARMACY LLC -PF2996- ALAIN,AUH,PHARMACY,AL AIN,"DOWNTOWN COMMERCIAL AND RESIDENTIAL CENTER , BURJEEL HOSPITAL BUILDING , QESAIDEH SECTOR, AL AIN",03-7991111,,
"NEW LOOK MEDICAL CENTER PHARMACY L.L.C, AL AIN (NEW LOOK MEDICAL CENTER GRP)",AUH,PHARMACY,AL AIN,FRONT OF SHIEK HAZZA STADIUM AREA - AL AIN,03-7633345,,
ALMANARA PHARMACY HILI MALL - AL MANARA GROUP - AL AIN,AUH,PHARMACY,AL AIN,"HILI MALL, AL AIN",03-7853977,,
TRUE LIFE PHARMACY L.L.C- AL AIN (GOLDEN EAGLE GROUP),AUH,PHARMACY,AL AIN,"INDUSTRIAL ZONE, PEACE DIVISION, 122: KHALIFA BIN ZAYED THE FIRST STREET, BUILDING, MR. MOHAMMED THALLOUB SALEM HAMAD AND OTHERS",03-7854343,,
AL NASR PHARMACY - AL AIN,AUH,PHARMACY,AL AIN,"MAIN STREET ,TOWN CENTRE,MUARABBA, BIN SALAMA BUILDING, AL AIN",03-7655771,,
MOTHER PHARMACY - AL AIN - PF1457,AUH,PHARMACY,AL AIN,"MEENA BAZAR TOWN CENTER, ZAYED BIN SULTAN STREET ,AL AIN",03-7515822,,
MUNICH MEDICAL CENTER PHARMACY L.L.C- ABUDHABI,AUH,PHARMACY,AL AIN,"OPPOSIE FALAJ HAZZA POLICE STATION,FALAJ HAZZA,ALAIN,ABUDHABI,UAE",03-7638001,,
AL SENAEYA PHARMACY - AL AIN - PF1171,AUH,PHARMACY,AL AIN,"SAEED HILAL AL KUWAITI BUILDING NO.18,ZAYED BIN SULTAN STREET, STREET NO/137, TOWN CENTER, CENTRAL DISTRICT, NEAR AL ANSARI EXCHANGE, AL AIN",03-7657105,,
"LULU AL AIN PHARMACY-LLC, SANAIYA, DOCIB GROUP",AUH,PHARMACY,AL AIN,SANAIYA -  AL AIN ROAD - LULU HYPERMARKET  BUILDING - ABU DHABI,03-7212330,,
AL MANARA PHARMACY - BRANCH 9 - AL MANARA GROUP - AL AIN,AUH,PHARMACY,AL AIN,"STREET C2, BUILDING SAS, AL MANARA PHARMACY ZAKHER MAKANI, AL AIN",03-6814545,,
AL MADAR MEDICAL CENTER PHARMACY,AUH,PHARMACY,AL AIN,"#25 STREET, AL JIMI AL AMERIA",03-7621414,,
FALAJ HAZZAA PHARMACY,AUH,PHARMACY,AL AIN,AL AIN,03-7806111,,
COOP AL AIN PHARMACY,AUH,PHARMACY,AL AIN,AL AIN COOP MANASEER,03-7675073,,
AL RODA PHARMACY LLC,AUH,PHARMACY,AL AIN,"AL AIN KHURAIS, MARIAM YAHYA ANSARI BUILDING, AL AIN",03-7633770,,
AL AIN PHARMACY ZAKHER LLC,AUH,PHARMACY,AL AIN,"AL AIN ZAKHER BUILDING OF COOPERATIVE, AL AIN",03-7807767,,
MEDICLINIC PHARMACY - ALAIN - BRANCH 5/PF2822,AUH,PHARMACY,AL AIN,"AL AIN, ZAKHER",03-7375558,,
ALMANARA PHARMACY-AL BAWADI MALL,AUH,PHARMACY,AL AIN,"AL BAWADI MALL,MAZYAD STREET,AL KHOURER",03-7848802,,
SPECIALIZED MEDICAL CARE HOSPITAL PHARMACY,AUH,PHARMACY,AL AIN,AL JAHILI AREA,03-7552291,,
MODERN IBN SINA PHARMACY- AL AIN,AUH,PHARMACY,AL AIN,AL JIMMI MALL,03-7620605,,
SOFITEL PHARMACY-AL AIN PHARMACY GROUP /PF1474,AUH,PHARMACY,AL AIN,"AL MAQAM, ABELA SUPERMARKET, AL AIN",03-7676439,,
NEW AL AIN PHARMACY,AUH,PHARMACY,AL AIN,"AL MUWAIJI, NEAR AL KHAWARMZI INST.",03-7554440,,
AL NOOR PHARMACY- MIDTOWN,AUH,PHARMACY,AL AIN,AL NOOR HOSPITAL,03-7060405,,
ALAIN PHARMACY UMM GHAFAH LLC,AUH,PHARMACY,AL AIN,"ALAIN UMM GHARAF, AL AIN",03-7809345,,
BURJEEL FARHA PHARMACY L.L.C. (formerly MEDEOR INTERNATIONAL PHARMACY L.L.C.),AUH,PHARMACY,AL AIN,"ASHAREJ COMMERICAL & RESIDENTIAL CENTER, BIDA BIN AMMAR, ASHAREJ, AL AIN CITY",03-7099000,,
SAMA AL AIN PHARMACY,AUH,PHARMACY,AL AIN,AYLA HOTEL,03-7619858,,
ALMANARA PHARMACY BOUTIK MALL,AUH,PHARMACY,AL AIN,BOUTIK MALL,03-7644117,,
AL NOOR PHARMACY MIDTOWN-AL YAHAR,AUH,PHARMACY,AL AIN,"HAMAD SAIF MOHD AL AMRI BUILDING, AL YAHAR",03-7819060,,
ADVANCED AL AIN PHARMACY,AUH,PHARMACY,AL AIN,"HILTON STREET, SAROOJ",03-7513960,,
MEDICLINIC PHARMACY - ALAIN - BRANCH 4 / PF1391,AUH,PHARMACY,AL AIN,KHALIFA ST. AL AIN CITY,03-7060104,,
AL AIN PHARMACY,AUH,PHARMACY,AL AIN,"KHALIFA STREET, AL AIN PHARMACY BLDG.",03-7655120,,
RAFA PHARMACY,AUH,PHARMACY,AL AIN,"KHALIFA STREET, NEAR GOLDEN FORK",03-7657006,,
MAJED PHARMACY,AUH,PHARMACY,AL AIN,NEAR MEEANA BAZAAR,03-7641117,,
THE SPECIALIST DIABETES TREATMENT & RESEARCH CENTRE BR 1 ( IMPERIAL COLLEGE LONDON DIABETES CENTRE ) L.L.C OUTPATIENT PHARMACY - SOLE PROPRIETORSHIP L.L.C.,AUH,PHARMACY,AL AIN,NEAR TAWAM HOSPITAL,03-7464800,,
MUBARAK PHARMACY,AUH,PHARMACY,AL AIN,OLD IMMIGRATION ROAD,03-7515992,,
AL AIN AHALIA PHARMACY,AUH,PHARMACY,AL AIN,SHABIA KHALIFA STREET,03-7557979,,
NEW MEDICAL CENTRE PHARMACY-AL AIN-NMC GROUP/PF1430,AUH,PHARMACY,AL AIN,"SHOP NO.  2, GROUND FLOOR FLOOR, PALM TOWER 3 , QANAT AL QAZBA",03-7555999,,
ADVANCE CURE PHARMACY,AUH,PHARMACY,AL BATEEN,"AL BATEEN STREET, BEHIND BATEEN MALL,ABU DHABI",02-6359922,,
MEDICAL PARK PHARMACY LLC - PF2773 (BR OF MEDICAL PARK CONSULTANTS ONE DAY SURGERY),AUH,PHARMACY,AL BATEEN,"AL BATEEN STREET, NEAR TO BNP PARIBAS, ABU DHABI, P O BOX:47247.",02-3048888,,
ALHOSN PHARMACY,AUH,PHARMACY,AL CORNICHE,AL HILAL BANK BUILDING CORNICHE STREET,02-6262665,,
"MEDMAX PHARMACY LLC AUH, PF3117",AUH,PHARMACY,AL DHAFRA,"AL DHAFRA WORKERS VILLAGE, ICAD-III",02-4469386,,
ALFALAH LAND MARK PHARMACY-PF2779-LANDMARK GRP,AUH,PHARMACY,AL FALAH 3,"TOWN BUILDING, AL FALAH STREET, BEHIND ABU DHABI INTERNATIONAL AIRPORT,SWEIHAN - AL HAYER ROAD/ E20, NEAR MOHAMMED BIN ZAYED MOSQUE, STREET 15, AL FALAH 3",02-5621528,,
NOOR AL AHLI PHARMACY BRANCH 1-ABU DHABI-PF2902,AUH,PHARMACY,AL MUSAFFAH,"MEZZANINE FLOOR, GATE NO. 1, INSIDE MADINA MALL, MUSAFFAH ICAD RESIDENTIAL CITY, ABU DHABI, UAE",02-5512661,,
UNIQUE AL AHALIA PHARMACY-ABU DHABI-PF2736,AUH,PHARMACY,AL MUSAFFAH,"SALAH ALAMRI BUILDING, ME-10 SHABIYA, MUSAFFAH NEAR TO CRESCENT, ABU DHABI",02-5595441,,
MEDICINA AL MUNEERA PHARMACY,AUH,PHARMACY,AL RAHA BEACH,"AL RAHA BEACH, AL MUNEERA ISLAND",02-5513004,,
BURJEEL PHARMACY LLC-BRANCH 12-VPS HEALTHCARE-ABU DHABI,AUH,PHARMACY,AL RAHA BEACH,"PRECINCT B-01 AL RAHA BEACH , AL ZEINA",02-2054301,,
