PROVIDER NAME,EMIRATE,PROVIDER TYPE,AREA,ADDRESS,TELEPHONE,lat,lon
MEDICOM14 (NEW HOME PH) (ASTER)(MOOPENS),DXB,PHARMACY,MADINA MALL,MADINA MALL,04-2558733,25.295,55.3973
MEDICOM PHARMACY 1 (JAMEYA PHAR)(ASTER),DXB,PHARMACY,TUWAR STREET,NR.CO-OP SOCIETY,04-2633677,25.2636,55.392
MEDICOM PH 2 (AL WASL PHAR)(ASTER),DXB,PHARMACY,JUMEIRAH BEACH ROAD,MERCATO CENTRE,04-3448333,25.2173,55.2531
MEDICOM PHARMACY 4 (TOWN PHAR)(ASTER),DXB,PHARMACY,JUMEIRAH BEACH ROAD,TOWN CENTRE,04-3440077,25.2148,55.2514
MEDICOM 5(EMIRATES COOP PHAR)(ASTER),DXB,PHARMACY,TUWAR STREET,EMIRATES CO-OP SOCIETY,04-2649929,25.2456,55.3026
MEDICOM PH 6 (MAZAYA PHAR)(ASTER),DXB,PHARMACY,MAZAYA CENTRE,MAZAYA CENTRE,04-3435522,25.1993,55.2652
MEDICOM PH7 (AL SHOALA -FLAME )(ASTER),DXB,PHARMACY,,AL MIZHAR MALL GROUND FLOOR BESIDE ASWAAQ MALL,04-2876804,25.2462,55.4531
MEDICOM PH 8 (CENTURY MALL)(ASTER),DXB,PHARMACY,WUHEIDA STREET,CENTURY MALL,04-2965040,25.2914,55.348
MEDICOM PH 9 (QEMMA PHAR)(ASTER),DXB,PHARMACY,,OPP.AL QUSAI POLICE STAION,04-2640818,25.2651,55.3912
MEDICOM PHARMACY (PHARABI PHAR)(ASTER),DXB,PHARMACY,GOLD MARKET,ZARWANI BUILDING,04-2264844,25.2692,55.3031
MEDICOM PHARMACY 16,DXB,PHARMACY,,NEAR SABKHA BUS STATION  AL BUTEENA,04-2263614,25.2697,55.3031
MEDICOM  PHARMACY 33 LLC,DXB,PHARMACY,,NEAR AL SAQA PLAZA SUPERMARKET,04-2733237,25.276,55.3097
MEDICOM PHARMACY 34,DXB,PHARMACY,,CLOUD 8 BLDG NEAR AL NAHDA METRO STATION,4397956,25.2756,55.372
MEDICOM PHARMACY 15,DXB,PHARMACY,,AL FAHAD PLAZA BUILDING RIGGA STREET SABKHA,04-2297670,25.2669,55.3192
MEDICOM PHARMACY 1,DXB,PHARMACY,MADINAT HIND 1,SG 162,04-5721034,25.0727,55.4009
MEDICORP GULF MEDICAL CLINIC,DXB,CLINIC,AL WASL ROAD,ROOM 101  1ST FLOOR AL SHAFAR BUILDING 7 AL WASL ROAD AL BADAA,04-3121000,25.214,55.2586
MEDICLINIC PARKVIEW HOSPITAL LLC,DXB,HOSPITAL,,MEDICLINIC PARKVIEW BLDG. AL BARSHA SOUTH AL BARSHA 3,04-4168851,25.0711,55.2482
MEDICAL DIAGNOSTIC IMAGING CENTRE MEDIC,DXB,DIAGNOSTIC CENTER,KARAMA,2ND FLOOR HAMSAH BUILDING,04-3885000,25.2524,55.3087
MEDICLINIC AL SUFOUH PHARMACY,DXB,PHARMACY,SUFOUH ROAD,BLOCK 10NEXT TO WELCARE HOSPITAL,04-3661030,25.1021,55.1611
MEDICLINIC SPRINGS CLINIC,DXB,CLINIC,,"MEADOWS AL SOHOOL,MEADOWN TOWN MEADOWS",04- 5122910,25.0548,55.1705
MEDI CENTRES POLYCLINIC DAFZA BRANCH,DXB,CLINIC,AL TWAR SECOND,2W-G05,04-4144170,25.2624,55.3696
MEDI CENTRES POLYCLINIC PHARMACY,DXB,PHARMACY,UPTOWN MOTORCITY,VILLA NO R21-R23,04-2988888,25.0468,55.2447
MEDI CENTRES POLYCLINIC BRANCH,DXB,CLINIC,DOWNTOWN,SF 30 ZAABEEL,04-4144150,25.2007,55.2821
FAKEEH MEDI CENTRES PHARMACY FZCO,DXB,PHARMACY,DUBAI SILICON OASIS,HOP NO 16 IST FLOOR NADD HESSA,04-3266641,25.1249,55.4027
MEDICURE POLYCLINIC,DXB,CLINIC,MANKHOOL STREET,NEXT TO MINA PLAZA HOTEL VILLA # 5 B BUILDINGBEHIND EPPCO PETROL STATION,04-3984866,25.2496,55.29
MEDICURE POLY CLINIC BRANCH (DSO),DXB,CLINIC,,PALACE TOWERS DUBAI SILICON OASIS DUBAI SILICON OASIS,04-3793931,25.1167,55.3902
MEDICURE PHARMACY (DSO),DXB,PHARMACY,,GRND FLOOR NEAR CHOITRAM DUBAI SILICON OASIS,04-3793931,25.1173,55.3903
MEDICURE POLYCLINIC-UM SUQEIM,DXB,CLINIC,,"VILLA 1166 OPP J3 MALL, AL WASL RD JUMEIRAH",04-3984866,25.1532,55.2079
MEDICURE PHARMACY-BRANCH (QUSAIS),DXB,PHARMACY,,GROUND FLOOR DAMASCUS STREET QUSAIS,04-2216595,25.2691,55.3804
AQUA MEDICAL CENTER L.L.C,DXB,CLINIC,,AL FATTABN BUILDING STREET 6 AL QUSAIS 2,04-2204005,25.269,55.3806
MEDILIFE PHARMACY-LIFE,DXB,PHARMACY,,SHOP #1 CHOITHRAM BLDG PLOT B/1416 OPP: SAFA PARK,04-3441122,25.1887,55.2391
MEDILIFE POLYCLINIC,DXB,CLINIC,,ALAMEEDPLAZA 318 STREET AL QUOZ,04-4321955,25.1514,55.2504
MEDI LINK PHARMACY,DXB,PHARMACY,,SHOP B14 GR FLR VILLAGE COMMUNIY CENTRE ARABIAN RANCHES,04-3618218,25.0569,55.2706
MEDILOVE PHARMACY DWC,DXB,PHARMACY,,R 7-8 SAKAY RETAILS DUBAI LOGISTICS CITY DUBAI SOUTH,052-5011365,24.888,55.1228
MEDI CENTERS POLYCLINIC,DXB,CLINIC,DUBAI MOTOR CITY,FOX HILL 6 VILLA NO R21-R23,04-2988888,25.0468,55.2447
MEDINOVA DIAGNOSTIC CENTRE(ASTER),DXB,LABORATORY,RAFFA STREET,203-205 UNION PHARMACY BUILDING,04-3936396,25.2612,55.2938
MEDI PRIME PHARMACY JUMEIRAH BRANCH L.L.,DXB,PHARMACY,,AL FERDOUS 1 AL WASL ROAD AL SAFA,04-7070999,25.1871,55.237
MEDI PRIME PHARMACY,DXB,PHARMACY,SALAHUDDIN ROAD,SHEIK SAUD BUILDING OPPOSITE REEF MALL,04-2720720,25.2774,55.3221
MEDI PRIME AL MIZHAR PHARMACY,DXB,PHARMACY,MIRDIF CITY CENTRE,MIRDIF CITY CENTRE,04-2845522,25.2345,55.4356
MEDI PRIME PHARMACY MAJAN,DXB,PHARMACY,LIVING LEGENDS,ANDALUSIA,04-7070999,25.0858,55.3021
MEDI SENSE CLINIC,DXB,CLINIC,,THE CURVE BLDG. LEVEL 1 SHEIK ZAYED ROAD AL QOUZ 3,04-3809803,25.1629,55.2355
MEDICLINIC AL TAWAR DIALYSIS CENTRE,DXB,CLINIC,,MEDICLINIC DIALYSIS CENTER BLD  AL TAWAR 3,04-5216444,25.2588,55.3964
MEDCARE MED JVC PHARMACY,DXB,PHARMACY,THE CIRCLE MALL JVC,JV-TCM-RT-1061,8006332273,25.066,55.2162
MEDLAB ANALYTIK DUBAI,DXB,LABORATORY,OUD METHA ROAD,701 BLOCK A BUILDING,04-3622960,25.2323,55.327
MEDICURE PHARMACY BRANCH-MANKHOOL,DXB,PHARMACY,,GRND FLOOR STREET 2 MANKHOOL,,25.116,55.3905
MED SAVE PHARMACY (ASTER),DXB,PHARMACY,47TH STREET,AL BARAJEEL COMPLEXUNION BANK BUILDING,04-2847600,25.222,55.4338
MEDICINE SHOPPE MICRO PHARMACY (ASTER),DXB,PHARMACY,SARATOGA BLDG SHOP #15,BESIDE MALL OF EMIRATES BEHIND IBIS HOTEL,04-3237939,25.1158,55.1953
MEDICAL SPECIALISTS CENTRE (MSC),DXB,CLINIC,,"1ST FLOOR, DUBAI REAL ESTATE C MINA ROAD MINA",3454040; 3933391,25.2413,55.2743
MEDICAL SPECIALIST'S CTR-AL BARSHA(MSC),DXB,CLINIC,,"NEAR HOLIDAY INN HOTEL, MOHAMM SHEIKH ZAYED ROAD, 4TH INTERCH BARSHA,BUR DUBAI",3409495,25.1154,55.1941
MEDSTAR HEALTHCARE LLC,DXB,CLINIC,OUD METHA RD,GRND FLR GULF TOWER BLDG.,04-3577877,25.2352,55.3181
MED X PHARMACY,DXB,PHARMACY,,AL REBAT STREET NAD AL HAMAR  NAD AL HAMAR,04-2854641,25.2139,55.38
MEDZE CLINIC (BR OF MEDZE HEALTHCARE L.L.C),DXB,CLINIC,,SHOP NO 1 AND 2  AL MULLA BUILDING DEIRA,04-2663393,25.2749,55.3296
MEDZE PHARMACY (BR OF MEDZE HEALTHCARE L,DXB,PHARMACY,,SUNSHINE 2 BLDG GR FLR AL GHURAIR CENTER. OMA DEIRA,04-2223393,25.2731,55.3162
MEDZE STARMED POLY CLINIC LLC,DXB,CLINIC,AL MURAQABBAT,K5 BUILDING FLAT NO 104  AL MURAQABAT ST AL MURAQABAT,04-2620660,25.2664,55.3278
MEGA SCAN CENTRE,DXB,LABORATORY,,"ATRIUM CENTRE,MEZZANINE FLOOR KHALID BIN WALEED STREET BURDUBAI",04-3585888,25.2594,55.2914
MERCATO FAMILY PHARMACY,DXB,PHARMACY,,MERCATO SHOPINGMALL JUMEIRAHROAD JUMEIRAH,04-3584401,25.2175,55.2534
MEZHAR LIFE PHARMACY LLC-LIFE,DXB,PHARMACY,,EMIRATES CO-OPERATIVE SOCIETY,04-2571177,25.2615,55.4411
MID EAST POLYCLINIC (BHATIA),DXB,CLINIC,,M FLOOR OTAIBA BLDG NEXT TO AL MAYA SUPERMARKET AL RIGGA DEIRA,04-2216888,25.2635,55.3224
NEUBERG DIAGNOSTICS MIDDLE EAST LLC,DXB,LABORATORY,ZABEEL ROAD,MEZZAININE FLOOR UMM QURIRER BUILDING,04-3343727,25.2412,55.3086
MINI VM POLYCLINIC,DXB,CLINIC,DAMASCUS STREET,OFFICE # 2021 2ND FLOOR SUNRISE SUPERMARKET BUILDING,04-2639995,25.2733,55.3819
MIRACURE MEDICAL CENTER,DXB,CLINIC,,RASHID BUSET BUILDING OPPOSITE DUBAI HARBOR PROJECT RAS AL KHOR,04-3202500,25.1852,55.355
MIRDIF PHARMACY,DXB,PHARMACY,ALGERIA STREET,NR. ABU HANIFA MOSQUE,04-2885481,25.2298,55.4173
MIRDIF PRIVATE HOSPITAL PHARMACY,DXB,PHARMACY,AL MIZHAR,na,04-4553278,25.2374,55.4272
MEDCARE MEDICAL CENTRE ARABIAN RANCHES 3,DXB,PHARMACY,WADI AL SAFA5,"AR3 GF37, ARABIAN RANCHES 3",04-2578939,25.0696,55.3236
MEDCARE MEDICAL CENTRE AL FURJAN WEST PH,DXB,PHARMACY,AL FURJAN WEST PAVILION,SHOP #1,04-5513796,25.0221,55.1302
MEDCARE MEDICAL CENTRE NAD AL SHEBA PH,DXB,PHARMACY,NAD AL SHEBA,SHOP #G-013,04-3092900,25.1596,55.3691
MEDCARE MEDICAL CENTRE THE VALLEY PHAR,DXB,PHARMACY,AL AIN RD AL YUFRAH 1,SHOP # 11 & 12,04-3291310,25.0154,55.4545
MODERN PHARMACY (DXB),DXB,PHARMACY,MAKTOUM STREET,AL MAKTOUM STREET,04-2223879,25.2752,55.3065
MODERN LIFE PHARMACY-LIFE,DXB,PHARMACY,INSIDE VEGETABLES AND FRUITS MARKET,BEHIND UAE EXCHANGE,050-5589967,25.1751,55.3908
MODERN FAMILY CLINIC,DXB,CLINIC,ZABEEL ROAD,UMM HURAIR BUILDINGOPP TO CIVIL DEFENSE,04-334326304-3574621,25.2473,55.3087
MODERN FAMILY PHARMACY,DXB,PHARMACY,ZAABEEL ROAD,UMM HURAIR BUILDING OPP TO CIVIL DEFENSE,04-3885633,25.2442,55.3089
MODERN MEDI PRIME PHARMACY,DXB,PHARMACY,AL QUOZ 1,SHOP NO 1206 2ND FLR OASIS MALL,04-3387387,25.1698,55.2422
MODERN BIN SINA PHARMACY (ALPHAMED),DXB,PHARMACY,2ND DECEMBER STREET,AL DIYAFA BUILDING,04-3986026,25.2376,55.2773
MONROE MEDICAL CENTER,DXB,CLINIC,,AL WADI BLDG. LEVEL 2 SHEIKH ZAYED COLLECTOR RD AL WASL,04-338085,25.2039,55.2667
DR. MOOPEN'S POLYCLINIC (ASTER),DXB,CLINIC,NAIF ROAD,BUILDING 203; F-2; OPP.ALFUTTAIM MOSQUE,04-2289169,25.2762,55.3127
DR. MOOPEN'S AL QOUZ MEDICAL CTR (ASTER),DXB,CLINIC,GRAND MALL,GRAND MALL,04-3387871,25.1476,55.2462
MOORFIELDS EYE HOSPITAL DUBAI,DXB,HOSPITAL,OUD METHA ROAD,AL RAZI MEDICAL COMPLEX BUILDING,04-4297888,25.2344,55.3192
MOTHER PHARMACY,DXB,PHARMACY,ABU BAKEIR SIDDIQUE ROAD,ABU BAKEIR SIDDIQUE ROAD,04-2974329,25.2732,55.3302
MOTOR COMMUNITY PHARMACY (CHS),DXB,PHARMACY,DETROIT ROAD,AL ARAB RESTO MOTOR CITY GROUND FLOOR,04-4541527,25.0417,55.2346
DR. MANAL HARB MEDICAL CENTER LLC,DXB,DENTAL,TRADE CENTRE 2 ROAD,30TH FLOOR AL ATTAR TOWERNEAR EMIRATES TOWERS METRO STATION,04-3251222,25.2128,55.2775
AL MOUSA DAY SURGERY CENTER,DXB,DAY CARE,5 B STREET,VILLA 34  NEAR IRANIAN HOSPITAL,04-3450745,25.2355,55.2704
MOVE FREELY PHYSIOTHERAPY CENTRE,DXB,CLINIC,,GROUND FLOOR AT THE AVIATION CLUB AL GARHOUD,04-2821004,25.2423,55.3414
AL MADINA AL SANAIYA PHARMACY (SANAIYA),DXB,PHARMACY,NXT TO SAHAT AL MADINA SUPRMKT,GEMZI COMPLEX,04-3406761,25.1229,55.2363
MUBADALA HEALTH MEDICAL AND SURGICAL,DXB,CLINIC,JUMEIRAH,1ST FLOOR SUNSET MALL KITE BEACH,02-3116000,25.1846,55.2291
MUBADALA HEALTH MEDICAL PHARMACY,DXB,PHARMACY,JUMEIRAH 3,1ST FLOOR SUNSET MALL KITE BEACH,02-3116000,25.1846,55.2291
DOCIB CLINIC LLC (LULU),DXB,CLINIC,AMMAN STREET,LULU VILLAGE BUILDING 13-20,04-2544123,25.2848,55.4106
MUHAISNA SPECIALIST MEDICAL CTR (AVIVO),DXB,CLINIC,AMMAN ROAD 24TH ST,AL BARSHA CLINIC NEAR ANSARI EXCHANGE,04-2644034,25.2617,55.4247
MUHAISNA STAR PHARMACY (AVIVO),DXB,PHARMACY,AMMAN ROAD 24TH ST,AL BARSHA CLINIC NEAR ANSARI EXCHANGE,04-2644034,25.2612,55.4246
MULTI CARE MEDICAL CENTER LLC,DXB,CLINIC,,ALHGHAILGATE COMMUNITY LATIFABINSTREET AL QUOZ RESIDENTIAL,04-4245863,25.1491,55.2488
MULTI CARE PHARMACY LLC,DXB,PHARMACY,,ALHGHAILGATE COMMUNITY LATIFABINSTREET AL QUOZ RESIDENTIAL,04-424 5863,25.1475,55.2501
MUMTAZ AL NOOR EXPRESS PHARMACY LLC,DXB,PHARMACY,AL BARAHA,SULTHAN BLDG PLOT # 463-0,04-2579576,25.2801,55.3149
AL MUNIRA CLINIC,DXB,CLINIC,AL SOUK,ROYAL PHARMACY BUILDINGOPPOSITE ASCOT HOTEL,04-3522813,25.26,55.2917
MURAQABAT DENTAL CENTRE,DXB,DENTAL,MURAQABAT STREET,OFFICE # 304-306 3RD FLOOR TRAVEL MARKET BUILDING OPPOSITE AL BAKHIT CENTRE,04-2662843,25.2648,55.3295
AL MURJAN MEDICAL CENTER,DXB,CLINIC,3RD INTERCHANGE,102 BRASHY BUILDING NEAR SCANIA AL SHIRAWI ENT,04-3395575,25.2095,55.2727
MURSHID PHARMACY -LIFE,DXB,PHARMACY,,SHOP G9 G10 & G11 SAWAN BUILDING,04-8365843,25.2683,55.3008
PRIMACARE SPECIALITY CLINICS LLC (AVIVO),DXB,CLINIC,MUSALLA ROAD,MUSALLA TOWER AND MALL,04-3966123,25.2586,55.2984
AL MUSALLA MEDICAL CENTRE BR (AVIVO),DXB,CLINIC,BANK STREET; KHALID BIN AL WALEED RD,M FLOORMUSALLA TOWR KHALID BIN ALWALEED ROAD BUR DUBAI,04-3966123,25.2585,55.2989
AL MUSALLA PHARMACY - DXB (ASTER),DXB,PHARMACY,MUSALLA ROAD,NEAR VOLGA REST,04-3971291,25.2585,55.2982
MUSALLA TOWER PHARMACY (MUSALLA),DXB,PHARMACY,MUSALLA ROAD,MUSALLA TOWER MALL,04-3964118,25.2587,55.2986
MUSALLA SONAPUR PHARMACY (MUSALLA),DXB,PHARMACY,MUHAISNA-2 ST.,SHAKLAN SUPERMARKET BUILDING,04-2544461,25.2818,55.4202
MUSTAFA ALQAYSU MEDICAL CENTRE,DXB,CLINIC,AMMAN ST.,MAI TOWER  GROUND FLOOR .AMMAN STREET AL QUSAIS,04-8868823,25.288,55.3654
MVR CANCER CENTRE,DXB,CLINIC,,"FLORA INN HOTEL BLDG SHOP # 1, GROUND FLOOR AL GARHOUD",04-2327111,25.2436,55.3474
MY HEALTH DAY SURGERY CENTER LLC(ALSALAM,DXB,CLINIC,AL RIGGA ST.,336 AL GHURAIR TOWER 2,04-2522100,25.2744,55.316
NAHDI PHARMACY BR 3,DXB,PHARMACY,,SHOP 161 DUBAI HILLS MALL DUBAI HILLS ESTATE,050-1988079,25.1029,55.2382
NAD SHAMMA PHARMACY LLC,DXB,PHARMACY,2A St,SHOP NO:3 OLDKADOOLIBLG NEAR FIRE STATION,04-2514107,25.2245,55.3779
NAEEM PHARMACY,DXB,PHARMACY,NAKHEEL STREET,RAJADHANI REST,04-2212310,25.2738,55.3108
NAGEM DENTAL DIET & LASER CENTER LLC,DXB,CLINIC,,CBD E05 SHOP 1  OPPOSITE CHICK BAIT RESTAURANT INTERNATIONAL CITY,04-4564090,25.1691,55.407
NAGEM DENTAL CENTER LLC BRANCH,DXB,CLINIC,,BUSINESS CENTER BUILDING ROOM 506 17 A STREET AL BARSHA,04-3991115,25.1206,55.195
NAHDA  AL NASEEM  PHARMACY LLC,DXB,PHARMACY,,"GROUND FLOOR AL NAHDA BUILDING, BAGHADAD ST AL NAHDA",04-3859219,25.2925,55.3724
NAHDI PHARMACY BR 1 DUBAI HILLS,DXB,PHARMACY,,PARK HEIGHTS 2 DUBAI HILLS ESTATE DUBAI HILLS,050-4548628,25.1191,55.2461
NAHDI PHARMACY BR 2,DXB,PHARMACY,,GHALIA TOWER SHOP 16 AL BARSHA SOUTH AL BARSHA 4,050-2825807,25.0533,55.1989
NAHDI PHARMACY LLC,DXB,PHARMACY,,SHOP E35 2ND FLOOR NAKHEEL MALL PALM JUMEIRAH,04-3368400,25.118,55.1389
NAHDI PHARMACY- AL WASL,DXB,PHARMACY,,UNION COOP AL WASL ROAD JUMEIRAH 1,054-9961652,25.2284,55.2656
NAIF MEDICAL CENTER,DXB,CLINIC,,AL LOOTAH BUILDINGNEAR RASHID NAIF ROAD NAIF,04-2716224,25.2752,55.3089
DR. KHALID AL NAJAR CLINIC,DXB,DENTAL,MAKTOUM STREET,AL REEM TOWER FLAT 505 5TH FLOOR,04-327919104-2221009,25.2613,55.3212
NAJMA AL MUSALLAH PHARMACY L L C,DXB,PHARMACY,AL WAHA ST,"OBEROI PROPERTIES  SHOP NO. 1 GROUND FLOOR, AL WAHA STREET AL QOUZ 3",04-3381967,25.1585,55.251
NAJMAT AL SHAMS PHARMACY LLC,DXB,PHARMACY,,GRND FLR NEAR ABIDOS HOTEL APARTMENT DU DUBAI LAND,04-2544123,25.0901,55.3795
NAKHEEL PHARMACY FZ-LLC,DXB,PHARMACY,OUD METHA ROAD,NO.26 AL BAKER BUILDING NEXT TO MASHREQ BANK,04-4370530,25.2327,55.3264
NEW AL HADIGA PHARMACY-LIFE,DXB,PHARMACY,HADIQA STREET,WASL SQUARE BUILDING,04-3791553,25.1859,55.2404
MURANO POLY CLINIC,DXB,DENTAL,MAKTOUM STREET,OLD DOHA CENTER 2ND F 202 NEAR QATAR AIRW,04-2980019,25.1863,55.2729
LIFE CLINIC JUMEIRAH,DXB,CLINIC,,20 D AL WASL AL WASL ROAD,04-3441122,25.216,55.2509
NATURE'S LIFE PHARMACY L.L.C-LIFE,DXB,PHARMACY,AL WASL ROAD,OPP. EMIRATES NBD,04-3441122,25.2124,55.2578
NEW BETTER LIFE PHARMACY-KMC,DXB,PHARMACY,INDUSTRIAL AREA 3,NEXT AL KARMA MEDICAL CENTER,04-3466097,25.1314,55.2211
NEW EMIRATES MEDICAL CENTRE,DXB,CLINIC,RIGGA STREET,202; F-2; ALHAWAI BUILDING NR.AUTOMATIC REST,04-2283555,25.2642,55.3234
NETCARE CLINIC,DXB,CLINIC,DHIYAFA ROAD,OFFICE # 107 1ST FLOOR DUBAI ISLAMIC BANK BUILDING,04-3988838,25.2378,55.2762
NEUROPEDIA CHILDRENS NEUROSCIENCE CENTER,DXB,CLINIC,BEACH RD,VILLA 24 OPP DUBAI OLD ZOO,04-3431113,25.2221,55.2554
NEW ADVANCED CARE PHARMACY LLC,DXB,PHARMACY,,SEIHSHOWEB 4 LABOUR CITY 2 DUBAI INDUSTRAIL AREA,04-3807807,24.8287,55.0814
NEW AL NAHDA PHARMACY-LIFE,DXB,PHARMACY,BAGHDAD STREET,LOOTHA BLD,04-2672855,25.2887,55.3683
NEW AL QOUZ PHARMACY (ASTER),DXB,PHARMACY,QOUZ 1,OLD GRAND MALL BUILDING NR. DR. MOOPENS MEDICAL CENTER,04-3385854,25.1485,55.2461
NEW AL SUWAIDI PHARMACY LLC,DXB,PHARMACY,,NAEMA ALI BUAMIM BUILDING NEAR AL SATWA ROUND  ABOUT SATWA,04-3859219,25.2194,55.2729
NEW COSMOPOLITAN PHARMACY,DXB,PHARMACY,,NEAR NASSER MASJID AL NAKHAL ROAD DEIRA,04-2293561,25.2712,55.3089
NEW DOHA PHARMACY LLC-LIFE,DXB,PHARMACY,SHEIKH ZAYED ROAD,NEAR CROWN PLAZA NBD BUILDING,04- 3328385,25.2236,55.2817
NEW GRAND MURQABAT PHARMACY-LIFE,DXB,PHARMACY,MURAQABAT STREET,AL MURAQABAT BUILDING,04- 255 2275,25.2653,55.3266
NEW GRAND 1 PHARMACY-LIFE,DXB,PHARMACY,KHALID BIN WALID ST,MANKHOOL BLDG,04-3518474,25.2567,55.3005
NEW HEALTH SIGN PHARMACY L.L.C,DXB,PHARMACY,,"SHOP #2, BOOKASH BUILDING NEAR ASTORIA HOTEL BURDUBAI",04-3208755,25.246,55.2951
NEW AL KANZ PHARMACY BR R-LIFE,DXB,PHARMACY,FIRST AL KHAIL ST,SHOP MAG 214 MOHAMMED IBRAHIM TOWER,04-5521830,25.0769,55.1469
"LIFE CLINIC JLT, J CLUSTER",DXB,CLINIC,,J2 TOWER CLUSTER J JUMEIRAH LAKE TOWERS,04-3441122,25.0777,55.1472
NEW MAMZAR PHARMACY -LIFE,DXB,PHARMACY,CENTURY SHOPPING MALL BLDG,NR. AL MAHAB SCHOOL,04-2967710,25.2909,55.3466
NEW MAZAYA PHARMACY-LIFE,DXB,PHARMACY,,MAZAYA CENTER,04-3284862,25.1996,55.2657
NEW MEDILIFE MEDICAL CENTER LLC,DXB,CLINIC,,BUILDING MATERIAL MARKET AL WARSAN GRND FLOOR RAS AL KHOR,04-2888315,25.1624,55.462
NEW MEDILIFE PHARMACY LLC,DXB,PHARMACY,,BUILDING MATERIAL MARKET AL WARSAN GRND FLOOR RAS AL KHOR,04-2888315,25.1623,55.4622
NEW MOTOR CITY PHARMACY-LIFE,DXB,PHARMACY,,BLOCK B,04-4474022,25.0464,55.2416
GREEN CITY MEDICAL CENTER  LLC,DXB,CLINIC,,OBROY BUILDING FIRSTFLOORALQUOZ INDUSTRIAL AREA4,04-3333 450,25.1653,55.2494
NEW RASHED PHARMACY,DXB,PHARMACY,,RASHID HOSPITAL  SHOP NO. 5 OUD MEDHA DUBAI  OUD MEDHA,04-3338796,25.244,55.3181
NEW SANAIYA CLINIC - BR,DXB,CLINIC,,2INSIDEAKMARTDUBAIINVESTMENTPA  DIP,800-7400,24.9797,55.1592
NEW AL SHIFA PHARMACY (ASTER),DXB,PHARMACY,INTERNATION CITY,NR DRAGON MAR BUILDING NO. V-20 SHOP NO 10,04-4227474,25.1829,55.4071
NEW SILICON PHARMACY BR OF LIFE PHARMACY,DXB,PHARMACY,,RETAIL 01 LE PRESIDIUM TOWER,04-320 4410,25.1108,55.3767
NEW SPRING PHARMACY (BR OF LIFE PHARMACY,DXB,PHARMACY,,UNIT NO. NSPV-FF-26  THE NEW SPRING VILLAGE,04 5610000,26.4116,54.9895
NEW VISION EYE CENTER FZ-LLC,DXB,CLINIC,OUD METHA RD,AL RAZI 64 3008 3RD FLR NEAR EMIRATES NBD,04-4519595,25.234,55.3182
MAG CLINIC,DXB,CLINIC,SHEIKH ZAYED ROAD,NEAR IBIS HOTEL SHEIKH ZAYED ROAD SHEIKH ZAYED ROAD,04-3794444,25.1146,55.1834
NICE LIFE PHARMACY(BR OF ASTER PHARMAC,DXB,PHARMACY,,"GROUND FLOOR, SHOP NO:AG 12, AL HUDAIBA AWAR JUMEIRAH 1",04-5467076,25.2321,55.2619
NIGHTINGALE HEALTH SERVICES CO,DXB,CLINIC,,1801 AL AMERI TOWER  18TH FLR SHEIKH ZAYED ROAD AL BARSHA HEIGHTS,04-3203847,25.1034,55.1773
NILE PHARMACY LLC,DXB,PHARMACY,HOR AL ANZ STREET,AL SHAAB COLONYBESIDE AL SHAAB SUPERMARKET  HOR AL ANZ,04-2660132,25.2835,55.3398
NEW LOTUS MEDICAL CENTER,DXB,CLINIC,DAMASCUS STREET,201 DUBAI COOP SOCIETY BUILDING ABOVE SUNRISE SUPERMARKET,04-2619795,25.2754,55.3826
NEW MANKHOOL PHARMACY (JUPITER),DXB,PHARMACY,KHALID BIN WALID STREET,VILLA 108,04-3858580,25.2451,55.298
NMC ROYAL HOSPITAL-DIP,DXB,HOSPITAL,SHEIKH ZAYED RD OAKWOOD ROAD,NEAR HAPPY VALLEY OPPOSITE FALCON HOUSE,04-8108715,25.003,55.1539
NMC DIC CLINIC AND PHARMACY WARSAN,DXB,CLINIC,,SHOP NO 11820 CHINA CLUSTER WARSAN,04-8108808,25.1664,55.4167
NEW MEDICAL CENTRE LLC,DXB,CLINIC,ABU HAIL ROAD,MEZZANINE FLOOR NEW SAFIYA BUILDING,04-268980004-2683131,25.2805,55.3454
NMC SPECIALTY HOSPITAL DIP,DXB,HOSPITAL,,AL ZAROUNI BLDG. WEST GATE 1 GREEN COMM. VILL.,04-8108715,25.0101,55.1588
NMC DIC CLINIC AN PHARMACY BR-AL WARSAN,DXB,PHARMACY,,GROUND FLOOR CHINA CLUSTER AL WARSAN,04-8108808,25.1984,55.4159
NMC POLYCLINICS (DP WORLD),DXB,CLINIC,,DP WORLD CLINIC DP WORLD PORT JEBAL ALI FREEZONE,04 889 6399,24.9828,55.0722
NMC SPECIALTY HOSPITAL - DUBAI(NMC),DXB,HOSPITAL,7 A STREET,BEHIND AL MULLA PLAZA NAHDA,04-2679999,25.3028,55.3673
NEW AL- MUSALLA MEDICAL CENTRE- MUSALLA,DXB,CLINIC,MUHAISNA-2 ST.,SHAKLAN SUPERMARKET BUILDING,04-2641449,25.2802,55.4196
NOOF PHARMACY (MADINAH),DXB,PHARMACY,,MUSHAIRAH HOWAIDAN BLDG BELOW SARA CLINIC,04-8522988,24.8461,56.0404
NOOM MEDICAL CLINIC LLC,DXB,CLINIC,TALAL HYPERMARKET,SHOP NO 1,04-5693338,24.837,55.0963
NOOM PHARMACY LLC,DXB,PHARMACY,TALAL HYPERMARKET,SHOP NO 2,04-5693338,24.837,55.0963
