Index,match_method,zavis_id,zavis_name,zavis_url,zavis_city,zavis_category,zavis_address,zavis_phone,zavis_lat,zavis_lon,zavis_email,zavis_maps_url
1390,phone,lenox-medical-center-al-ain,Lenox Medical Center,https://www.zavis.ai/directory/al-ain/clinics/lenox-medical-center-al-ain,Al Ain,clinics,Cooperative society alhayer - Al Ain - Dubai Rd - Al Hiyar - Ramlat Al Hayer - Abu Dhabi - United Arab Emirates,+971 3 734 3417,24.58968,55.74625,lenoxmedicalcenter@gmail.com,"https://www.google.com/maps?q=24.58968,55.74625"
1391,phone,dhiyara-medical-center-al-ain,Dhiyara Medical Center,https://www.zavis.ai/directory/al-ain/clinics/dhiyara-medical-center-al-ain,Al Ain,clinics,Hamdan Bin Zayed Al Awwal Street، - Al Jimi - Al Khrais - Abu Dhabi - United Arab Emirates,+9710097137656882,24.2207776,55.7732287,sujanani@eim.ae,"https://www.google.com/maps?q=24.2207776,55.7732287"
1392,,,,,,,,,,,,
1393,,,,,,,,,,,,
1394,phone,health-first-pharmacy-l-l-c-branch-1-al-ain,Health First Pharmacy,https://www.zavis.ai/directory/al-ain/pharmacy/health-first-pharmacy-l-l-c-branch-1-al-ain,Al Ain,pharmacy,Zayed Bin Sultan St - Central District - Al Rubainah - Abu Dhabi - United Arab Emirates,+971(971)-3-7662131,24.2211199,55.762918,nourramadan@planetme.ae,"https://www.google.com/maps?q=24.2211199,55.762918"
1395,phone,health-first-pharmacy-l-l-c-branch-11-al-ain,Health First Pharmacy,https://www.zavis.ai/directory/al-ain/pharmacy/health-first-pharmacy-l-l-c-branch-11-al-ain,Al Ain,pharmacy,6J9R+68C - Al Bateen - Ghafat Al Shwaihi - Abu Dhabi - United Arab Emirates,+971(971)-3-7804288,24.2181891,55.6406144,nourramadan@planetme.ae,"https://www.google.com/maps?q=24.2181891,55.6406144"
1396,,,,,,,,,,,,
1397,,,,,,,,,,,,
1398,name,marjan-medical-center-pharmacy-al-ain,Marjan Medical Center Pharmacy,https://www.zavis.ai/directory/al-ain/pharmacy/marjan-medical-center-pharmacy-al-ain,Al Ain,pharmacy,Al Khurair - Al Noud - Wadi Al Ain 1 - Abu Dhabi - United Arab Emirates,+9713-7666641,24.1949023,55.7570174,marjanpharmacy@yahoo.com,"https://www.google.com/maps?q=24.1949023,55.7570174"
1399,,,,,,,,,,,,
1400,phone,lulu-alfoah-pharmacy-llc-al-ain,Lulu Alfoah Pharmacy,https://www.zavis.ai/directory/al-ain/pharmacy/lulu-alfoah-pharmacy-llc-al-ain,Al Ain,pharmacy,"Al Foah Mall, Ground Floor - شارع أبو عبيدة بن الجراح - الفُوعَة - الصجعة - أبو ظبي - United Arab Emirates",+9713-7843221,24.343753,55.7924834,haadpf1700@gmail.com,"https://www.google.com/maps?q=24.343753,55.7924834"
1401,phone,al-senaeya-pharmacy-al-ain,AL Senaeya Pharmacy,https://www.zavis.ai/directory/al-ain/pharmacy/al-senaeya-pharmacy-al-ain,Al Ain,pharmacy,"Al Ain, Al Ain",+9713-7657105,24.22058,55.77325,tourani@emirates.net.ae,"https://www.google.com/maps?q=24.22058,55.77325"
1402,phone,medon-oxycare-pharmacy-l-l-c-s-p-c-al-ain,Medon Oxycare Pharmacy,https://www.zavis.ai/directory/al-ain/pharmacy/medon-oxycare-pharmacy-l-l-c-s-p-c-al-ain,Al Ain,pharmacy,Al Tuma-Neenah 5 Street Road 2 - Sanaiya - المنطقة الصناعية - العراس - أبو ظبي - United Arab Emirates,+971 3 734 2700,24.177548,55.7649988,pharmacyoxycare@gmail.com,"https://www.google.com/maps?q=24.177548,55.7649988"
1403,phone,al-aahed-medical-centre-sole-proprietorship-l-l-c-al-ain,AL Aahed Medical Centre,https://www.zavis.ai/directory/al-ain/clinics/al-aahed-medical-centre-sole-proprietorship-l-l-c-al-ain,Al Ain,clinics,"Al Ain, Al Ain",+97137642791,24.2151578,55.7770392,contact@aamchealth.ae,"https://www.google.com/maps?q=24.2151578,55.7770392"
1404,,,,,,,,,,,,
1405,,,,,,,,,,,,
1406,,,,,,,,,,,,
1407,phone,ibn-sina-pharmacy-sole-proprietorship-l-l-c-branch-11-al-ain,Ibn Sina Pharmacy,https://www.zavis.ai/directory/al-ain/pharmacy/ibn-sina-pharmacy-sole-proprietorship-l-l-c-branch-11-al-ain,Al Ain,pharmacy,First Floor Wahat Hili Mall - Hili - Ndood Jham - Abu Dhabi - United Arab Emirates,+97137843975,24.2741797,55.7792356,Ehab_1111@hotmail.com,"https://www.google.com/maps?q=24.2741797,55.7792356"
1408,,,,,,,,,,,,
1409,phone,new-famous-medical-centre-l-l-c-abu-dhabi,New Famous Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/new-famous-medical-centre-l-l-c-abu-dhabi,Abu Dhabi,clinics,Musaffah - Mussafah 32/1 - Abu Dhabi - United Arab Emirates,+971 2 553 8040,24.3503324,54.5128027,newfamousmedical@gmail.com,"https://www.google.com/maps?q=24.3503324,54.5128027"
1410,,,,,,,,,,,,
1411,,,,,,,,,,,,
1412,phone,aster-primary-care-l-l-c-abu-dhabi,Aster Primary Care,https://www.zavis.ai/directory/abu-dhabi/clinics/aster-primary-care-l-l-c-abu-dhabi,Abu Dhabi,clinics,شارع ١٥ - Musaffah - M9 - Abu Dhabi - United Arab Emirates,+971 2 555 7078,24.374198,54.5102483,sajeer.p@asterdmhealthcare.com,"https://www.google.com/maps?q=24.374198,54.5102483"
1413,,,,,,,,,,,,
1414,phone,express-ghayathi-medical-centre-l-l-c-o-p-c-abu-dhabi,Express Ghayathi Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/express-ghayathi-medical-centre-l-l-c-o-p-c-abu-dhabi,Abu Dhabi,clinics,4 Al Mawajeeb St - Ghiyathi - Ghayathi Industrial Area - Abu Dhabi - United Arab Emirates,+971(971)-2-8744430,23.9139825,52.8036766,expressghayathi@gmail.com,"https://www.google.com/maps?q=23.9139825,52.8036766"
1415,phone,al-kamal-medical-poly-clinics-l-l-c-abu-dhabi,Al Kamal Medical Poly Clinics,https://www.zavis.ai/directory/abu-dhabi/clinics/al-kamal-medical-poly-clinics-l-l-c-abu-dhabi,Abu Dhabi,clinics,"Abu Dhabi, Abu Dhabi",+97126651464,24.4759504,54.3506323,alkamal@alkamalmed.ae,"https://www.google.com/maps?q=24.4759504,54.3506323"
1416,phone,nmc-royal-family-medical-centre-ltd-abu-dhabi,Nmc Royal Family Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/nmc-royal-family-medical-centre-ltd-abu-dhabi,Abu Dhabi,clinics,1st and 2nd floor، Prestige Tower 17 - 79th St - next to Capital Mall - Mohamed Bin Zayed City - ME2 - Abu Dhabi - United Arab Emirates,+971 2 691 1500,24.3749199,54.5317313,shammah.almemari@nmc.ae,"https://www.google.com/maps?q=24.3749199,54.5317313"
1417,,,,,,,,,,,,
1418,,,,,,,,,,,,
1419,,,,,,,,,,,,
1420,phone,architect-clinic-l-l-c-o-p-c-abu-dhabi,Architect Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/architect-clinic-l-l-c-o-p-c-abu-dhabi,Abu Dhabi,clinics,Workers Village - Al Bihouth - ICAD 3 - Abu Dhabi - United Arab Emirates,+971 2 672 1400,24.3127724,54.4977829,Dr.ramdayal@yahoo.com,"https://www.google.com/maps?q=24.3127724,54.4977829"
1421,,,,,,,,,,,,
1422,phone,medlux-medical-center-l-l-c-abu-dhabi,Medlux Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/medlux-medical-center-l-l-c-abu-dhabi,Abu Dhabi,clinics,7HRR+3P2 - Jarn Yafour - Mafraq Industrial Area - Abu Dhabi - United Arab Emirates,+971 2 622 9722,24.2895969,54.5914128,memonarif402@gmail.com,"https://www.google.com/maps?q=24.2895969,54.5914128"
1423,,,,,,,,,,,,
1424,phone,royal-international-medical-center-sole-proprietorship-l-l-c-abu-dhabi,Royal International Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/royal-international-medical-center-sole-proprietorship-l-l-c-abu-dhabi,Abu Dhabi,clinics,Abu Dhabi - Jarn Yafour - Mafraq Industrial Area - Abu Dhabi - United Arab Emirates,+97128775522,24.2760159,54.5803781,zakariapro17@gmail.com,"https://www.google.com/maps?q=24.2760159,54.5803781"
1425,,,,,,,,,,,,
1426,phone,central-clinic-l-l-c-abu-dhabi,Central Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/central-clinic-l-l-c-abu-dhabi,Abu Dhabi,clinics,"Abu Dhabi, Abu Dhabi",+97126323497,24.485171,54.358171,info@centralclinic.ae,"https://www.google.com/maps?q=24.485171,54.358171"
1427,,,,,,,,,,,,
1428,phone,dr-sabah-al-sakban-medical-clinic-abu-dhabi,DR. Sabah AL Sakban Medical Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/dr-sabah-al-sakban-medical-clinic-abu-dhabi,Abu Dhabi,clinics,Saeed Bin Ahmed Al Otaiba St - Al Danah - E3-02 - Abu Dhabi - United Arab Emirates,+971 2 633 1003,24.4921131,54.3680761,ssagban@eim.ae,"https://www.google.com/maps?q=24.4921131,54.3680761"
1429,phone,bashira-specialized-medical-clinic-abu-dhabi,Bashira Specialized Medical Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/bashira-specialized-medical-clinic-abu-dhabi,Abu Dhabi,clinics,Al Danah - E3-02 - Abu Dhabi - United Arab Emirates,+971(971)-2-6219995,24.4919208,54.3681319,bashesmc@yahoo.com,"https://www.google.com/maps?q=24.4919208,54.3681319"
1430,name,medeor-medical-centre-l-l-c-abu-dhabi,Medeor Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/medeor-medical-centre-l-l-c-abu-dhabi,Abu Dhabi,clinics,"Abu Dhabi, Abu Dhabi",+971 800 55,24.461016,54.3797569,admin@aemcare.ae,"https://www.google.com/maps?q=24.461016,54.3797569"
1431,,,,,,,,,,,,
1432,phone,american-crescent-health-care-centre-sole-proprietrship-l-l-c-abu-dhabi,American Crescent Health Care Centre Sole Proprietrship,https://www.zavis.ai/directory/abu-dhabi/clinics/american-crescent-health-care-centre-sole-proprietrship-l-l-c-abu-dhabi,Abu Dhabi,clinics,"Abu Dhabi, Abu Dhabi",+9712-6325000,24.4795631,54.356444,amcrcent@emirates.net.ae,"https://www.google.com/maps?q=24.4795631,54.356444"
1433,phone,healthshades-medical-centre-l-l-c-abu-dhabi,Healthshades Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/healthshades-medical-centre-l-l-c-abu-dhabi,Abu Dhabi,clinics,Abu Dhabi - Musaffah - M37 - Abu Dhabi - United Arab Emirates,+97125545999,24.3475209,54.5006274,Mgmt.hsmc@gmail.com,"https://www.google.com/maps?q=24.3475209,54.5006274"
1434,name,excellent-medical-center-sole-proprietorship-l-l-c-abu-dhabi,Excellent Medical Center,https://www.zavis.ai/directory/abu-dhabi/clinics/excellent-medical-center-sole-proprietorship-l-l-c-abu-dhabi,Abu Dhabi,clinics,شارع الرَّيْحَان - Jarn Yafour - Al Mafraq Workers City - Abu Dhabi - United Arab Emirates,+97125544469,24.2564331,54.6247561,samir@emc-uae.com,"https://www.google.com/maps?q=24.2564331,54.6247561"
1435,phone,holistic-medical-centre-sole-proprietorship-l-l-c-abu-dhabi,Holistic Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/holistic-medical-centre-sole-proprietorship-l-l-c-abu-dhabi,Abu Dhabi,clinics,"Villa # 141,12th Street - A - opp. Al Forsan Shooting Club and Marriott Hotel - Khalifa City - SW14 - Abu Dhabi - United Arab Emirates",+97126661567,24.407203,54.551498,nahyan.helal@gmail.com,"https://www.google.com/maps?q=24.407203,54.551498"
1436,name,abu-al-bukhoosh-clinic-abu-dhabi,Abu Al Bukhoosh Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/abu-al-bukhoosh-clinic-abu-dhabi,Abu Dhabi,clinics,Trade Towers East Street # 2 - Al Zahiyah - E16 01 - Abu Dhabi - United Arab Emirates,+97127071275,24.4519249,54.3511451,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=24.4519249,54.3511451"
1437,name,adc-tarif-central-camp-clinic-abu-dhabi,Adc Tarif Central Camp Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/adc-tarif-central-camp-clinic-abu-dhabi,Abu Dhabi,clinics,"Tarif, Al Dhafrah",+97127071275,,,,
1438,name,adnoc-offshore-hq-clinic-abu-dhabi,ADNOC Offshore HQ Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/adnoc-offshore-hq-clinic-abu-dhabi,Abu Dhabi,clinics,F9W7+FQ9 - Unnamed Road - Al Danah - E7 - Abu Dhabi - United Arab Emirates,+97127071275,24.4519249,54.3511451,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=24.4519249,54.3511451"
1439,name,allianz-installer-clinic-abu-dhabi,Allianz Installer Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/allianz-installer-clinic-abu-dhabi,Abu Dhabi,clinics,20th Floor - 32nd Street - Al Bateen - W10 - Abu Dhabi - United Arab Emirates,+9712-6311688,24.829039,52.8324228,hr@inspirekrc.ae,"https://www.google.com/maps?q=24.829039,52.8324228"
1440,name,allianz-intrepid-clinic-abu-dhabi,Allianz Intrepid Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/allianz-intrepid-clinic-abu-dhabi,Abu Dhabi,clinics,79 Al Raqi St - Mohamed Bin Zayed City - Z1 - Abu Dhabi - United Arab Emirates,+97127071275,23.4347056,53.319709,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=23.4347056,53.319709"
1441,name,nsc-fortune-adnoc-ab01-clinic-abu-dhabi,Nsc Fortune / Adnoc Ab01 Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/nsc-fortune-adnoc-ab01-clinic-abu-dhabi,Abu Dhabi,clinics,International Airport Road - CG93+RJQ - Sas Al Nakhl - Abu Dhabi - United Arab Emirates,+97127071275,23.4347056,53.319709,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=23.4347056,53.319709"
1442,name,umm-shaif-platform-clinic-abu-dhabi,Umm Shaif Platform Clinic,https://www.zavis.ai/directory/abu-dhabi/clinics/umm-shaif-platform-clinic-abu-dhabi,Abu Dhabi,clinics,Al Salqawi st - behind Dalma Mall - Musaffah - ICAD I - Abu Dhabi - United Arab Emirates,+971 56 409 1698,24.453884,54.3773438,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=24.453884,54.3773438"
1443,name,khyber-medical-centre-abu-dhabi,Khyber Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/khyber-medical-centre-abu-dhabi,Abu Dhabi,clinics,MP4H+V3R - Madinat Zayed - MZE19 - Abu Dhabi - United Arab Emirates,+971 2 642 6477,24.476232,54.374516,admin@khybermedcare.ae,"https://www.google.com/maps?q=24.476232,54.374516"
1444,,,,,,,,,,,,
1445,name,famous-medical-centre-sole-proprietorship-l-l-c-abu-dhabi,Famous Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/famous-medical-centre-sole-proprietorship-l-l-c-abu-dhabi,Abu Dhabi,clinics,Musaffah - Mussafah 32/1 - Abu Dhabi - United Arab Emirates,+971 50 357 6687,24.3696364,54.5045482,famous.centre2017@gmail.com,"https://www.google.com/maps?q=24.3696364,54.5045482"
1446,,,,,,,,,,,,
1447,phone,consultants-medical-centre-abu-dhabi,Consultants Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/consultants-medical-centre-abu-dhabi,Abu Dhabi,clinics,"Abu Dhabi, Abu Dhabi",+97126794100,24.5000984,54.3757216,management@consultantsmedicalcenter.com,"https://www.google.com/maps?q=24.5000984,54.3757216"
1448,phone,ishtar-medical-centre-abu-dhabi,Ishtar Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/ishtar-medical-centre-abu-dhabi,Abu Dhabi,clinics,6 شارع فاطمة بنت مبارك - Al Danah - E8 - Abu Dhabi - United Arab Emirates,+971(971)-2-6333886,24.493428,54.3663621,ishtarmedicalcentre@gmail.com,"https://www.google.com/maps?q=24.493428,54.3663621"
1449,phone,taha-medical-centre-l-l-c-abu-dhabi,Taha Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/taha-medical-centre-l-l-c-abu-dhabi,Abu Dhabi,clinics,Al Falah St - Al Danah - E4 02 - Abu Dhabi - United Arab Emirates,+97126343438,24.4810024,54.3716802,admin@tahamedical.com,"https://www.google.com/maps?q=24.4810024,54.3716802"
1450,,,,,,,,,,,,
1451,,,,,,,,,,,,
1452,phone,purecare-medical-centre-l-l-c-o-p-c-abu-dhabi,Purecare Medical Centre,https://www.zavis.ai/directory/abu-dhabi/clinics/purecare-medical-centre-l-l-c-o-p-c-abu-dhabi,Abu Dhabi,clinics,"Same Building of Day To Day, Al Ghaith Tower - Floor 2 - 206 Hamdan Bin Mohammed St - Al Danah - E8 - Abu Dhabi - United Arab Emirates",+971 2 666 0525,24.490869,54.3637499,purecaremedical@hotmail.com,"https://www.google.com/maps?q=24.490869,54.3637499"
1453,,,,,,,,,,,,
1454,phone,heart-beat-medical-center-one-day-surgery-l-l-c-abu-dhabi,Heart Beat Medical Center & One day Surgery,https://www.zavis.ai/directory/abu-dhabi/clinics/heart-beat-medical-center-one-day-surgery-l-l-c-abu-dhabi,Abu Dhabi,clinics,"Plot 103, Mushrif Area - شارع الشيخ راشد بن سعيد - المشرف - غرب 46 1 - أبو ظبي - United Arab Emirates",+97124449494,24.443807,54.3940045,dr.aj@hbh.ae,"https://www.google.com/maps?q=24.443807,54.3940045"
1455,phone,crown-hospital-one-day-surgery-sole-proprietorship-l-l-c-abu-dhabi,Crown Hospital One Day Surgery,https://www.zavis.ai/directory/abu-dhabi/clinics/crown-hospital-one-day-surgery-sole-proprietorship-l-l-c-abu-dhabi,Abu Dhabi,clinics,Abu Dhabi - Musaffah - M11 - Abu Dhabi - United Arab Emirates,+971 2 552 9143,24.36631,54.50213,h6664699@hotmail.com,"https://www.google.com/maps?q=24.36631,54.50213"
1456,,,,,,,,,,,,
1457,phone,proficiency-healthcare-diagnostic-laboratories-l-l-c-abu-dhabi,Proficiency Healthcare Diagnostic Laboratories,https://www.zavis.ai/directory/abu-dhabi/labs-diagnostics/proficiency-healthcare-diagnostic-laboratories-l-l-c-abu-dhabi,Abu Dhabi,labs-diagnostics,"Al Saif Tower - 104,1st Floor - Tower C Building Electra Street - behind Honda Showroom - Al Danah - E11 - Abu Dhabi - United Arab Emirates",+97124919300,24.4906868,54.3716859,m.amboy@alborgdx.com,"https://www.google.com/maps?q=24.4906868,54.3716859"
1458,name,sanimed-international-lab-and-management-l-l-c-abu-dhabi,Sanimed International Lab And Management,https://www.zavis.ai/directory/abu-dhabi/clinics/sanimed-international-lab-and-management-l-l-c-abu-dhabi,Abu Dhabi,clinics,Al Reem Island - Tamouh - Abu Dhabi - United Arab Emirates,+971 50 916 8393,24.4912871,54.4012309,regulations@alphatsm.com,"https://www.google.com/maps?q=24.4912871,54.4012309"
1459,,,,,,,,,,,,
1460,,,,,,,,,,,,
1461,name,das-hospital-abu-dhabi,Das Hospital,https://www.zavis.ai/directory/abu-dhabi/hospitals/das-hospital-abu-dhabi,Abu Dhabi,hospitals,4VWH+PM2 - Al Dhafra Islands - Das Island - Abu Dhabi - United Arab Emirates,+971 2 606 3500,25.1467655,52.8791379,mfabdulla@adnoc.ae,"https://www.google.com/maps?q=25.1467655,52.8791379"
1462,phone,national-hospital-proprietorship-l-l-c-abu-dhabi,National Hospital - Proprietorship,https://www.zavis.ai/directory/abu-dhabi/hospitals/national-hospital-proprietorship-l-l-c-abu-dhabi,Abu Dhabi,hospitals,Building 16 Abdullah Bin Humaid Al Rumaithi St - Al Danah - E11 - Abu Dhabi - United Arab Emirates,+97126711000,24.4900064,54.3730414,dr_hmi@hotmail.com,"https://www.google.com/maps?q=24.4900064,54.3730414"
1463,,,,,,,,,,,,
1464,name,llh-hospital-pharmacy-al-musaffah-l-l-c-abu-dhabi,Llh Hospital Pharmacy AL Musaffah,https://www.zavis.ai/directory/abu-dhabi/pharmacy/llh-hospital-pharmacy-al-musaffah-l-l-c-abu-dhabi,Abu Dhabi,pharmacy,Al - Musaffah - Me 7 - Abu Dhabi - United Arab Emirates,+9712-2222236,24.340937,54.5373561,saad.lifeline@vpshealth.com,"https://www.google.com/maps?q=24.340937,54.5373561"
1465,name,llh-hospital-pharmacy-l-l-c-abu-dhabi,Llh Hospital Pharmacy,https://www.zavis.ai/directory/abu-dhabi/pharmacy/llh-hospital-pharmacy-l-l-c-abu-dhabi,Abu Dhabi,pharmacy,Zone 1E3-02 - Muroor Road - Al Danah - E3-02 - Abu Dhabi - United Arab Emirates,+971507390769,24.4877984,54.3649409,saadsaleh@vpshealth.com,"https://www.google.com/maps?q=24.4877984,54.3649409"
1466,,,,,,,,,,,,
1467,,,,,,,,,,,,
1468,,,,,,,,,,,,
1469,,,,,,,,,,,,
1470,phone,mansour-pharmacy-branch-1-abu-dhabi,Mansour Pharmacy,https://www.zavis.ai/directory/abu-dhabi/pharmacy/mansour-pharmacy-branch-1-abu-dhabi,Abu Dhabi,pharmacy,9F2X+3C8 WAAR Camp - Musaffah - M37 - Abu Dhabi - United Arab Emirates,+971(971)-2-5500753,24.3504623,54.4986018,info@mansourpharmacy.ae,"https://www.google.com/maps?q=24.3504623,54.4986018"
1471,phone,sarhad-pharmacy-abu-dhabi,Sarhad Pharmacy,https://www.zavis.ai/directory/abu-dhabi/pharmacy/sarhad-pharmacy-abu-dhabi,Abu Dhabi,pharmacy,9GG9+WMJ - Musaffah - M2 - Abu Dhabi - United Arab Emirates,+9712-5551429,24.3772876,54.5191995,sarhad.pharmacy@yahoo.com,"https://www.google.com/maps?q=24.3772876,54.5191995"
1472,phone,saba-pharmacy-l-l-c-abu-dhabi,Saba Pharmacy,https://www.zavis.ai/directory/abu-dhabi/pharmacy/saba-pharmacy-l-l-c-abu-dhabi,Abu Dhabi,pharmacy,Musaffah Industrial - مصفح - مصفح 37 - أبو ظبي - United Arab Emirates,+971(971)-2-5523200,24.3533527,54.5006804,pharmacy@sabamedicalcenter.com,"https://www.google.com/maps?q=24.3533527,54.5006804"
1473,name,right-choice-health-pharmacy-abu-dhabi,Right Choice Health Pharmacy,https://www.zavis.ai/directory/abu-dhabi/pharmacy/right-choice-health-pharmacy-abu-dhabi,Abu Dhabi,pharmacy,Abu Dhabi Musaffah industrial area block - مصفح - مصفح 10 - أبو ظبي - United Arab Emirates,+97124917600,24.371021,54.50485,kashif1pak@yahoo.com,"https://www.google.com/maps?q=24.371021,54.50485"
1474,,,,,,,,,,,,
1475,name,golden-health-pharmacy-l-l-c-abu-dhabi,Golden Health Pharmacy,https://www.zavis.ai/directory/abu-dhabi/pharmacy/golden-health-pharmacy-l-l-c-abu-dhabi,Abu Dhabi,pharmacy,"Mezzzanine Floor, Unit No. 3 - Building 154 شارع حزاء بن زايد الأول - Al Danah - E11 - Abu Dhabi - United Arab Emirates",+971 2 585 5552,24.1551849,54.4283803,hr@goldenhealth-mc.com,"https://www.google.com/maps?q=24.1551849,54.4283803"
1476,,,,,,,,,,,,
1477,phone,vincent-pharmacies-sole-proprietorship-l-l-c-abu-dhabi,Vincent Pharmacies,https://www.zavis.ai/directory/abu-dhabi/pharmacy/vincent-pharmacies-sole-proprietorship-l-l-c-abu-dhabi,Abu Dhabi,pharmacy,"Abu Dhabi, Abu Dhabi",+971 2 641 1124,24.4949556,54.3711533,mbessou77@gmail.com,"https://www.google.com/maps?q=24.4949556,54.3711533"
1478,,,,,,,,,,,,
1479,,,,,,,,,,,,
1480,name,mubarak-pharmacy-sole-proprietorship-l-l-c-branch-1-abu-dhabi,Mubarak Pharmacy,https://www.zavis.ai/directory/abu-dhabi/pharmacy/mubarak-pharmacy-sole-proprietorship-l-l-c-branch-1-abu-dhabi,Abu Dhabi,pharmacy,Al Ain - Central District - Hai Qesaidah - Abu Dhabi - United Arab Emirates,+971 3 751 5992,24.2229267,55.7653347,mmc@mmc.ae,"https://www.google.com/maps?q=24.2229267,55.7653347"
